step,lr,train_loss,val_loss,tokens_per_sec
865,1.299e-04,4.5615,,
866,1.300e-04,4.5349,,
867,1.302e-04,4.5429,,
868,1.303e-04,4.5448,,
869,1.305e-04,4.4992,,
870,1.306e-04,4.5535,,
871,1.308e-04,4.5029,,
872,1.309e-04,4.5650,,
873,1.311e-04,4.5571,,
874,1.312e-04,4.5473,,
875,1.314e-04,4.5298,,
876,1.315e-04,4.5379,,
877,1.317e-04,4.5043,,
878,1.319e-04,4.5143,,
879,1.320e-04,4.4866,,
880,1.321e-04,4.5017,,
881,1.323e-04,4.5412,,
882,1.324e-04,4.5033,,
883,1.326e-04,4.5209,,
884,1.327e-04,4.5130,,
885,1.329e-04,4.5329,,
886,1.331e-04,4.4668,,
887,1.332e-04,4.5276,,
888,1.333e-04,4.5118,,
889,1.335e-04,4.5058,,
890,1.336e-04,4.5706,,
891,1.338e-04,4.5241,,
892,1.339e-04,4.5257,,
893,1.341e-04,4.5272,,
894,1.342e-04,4.4985,,
895,1.344e-04,4.4964,,
896,1.345e-04,4.5150,,
897,1.347e-04,4.5472,,
898,1.348e-04,4.4690,,
899,1.350e-04,4.5051,,
900,1.352e-04,4.5139,4.428570544719696,
901,1.353e-04,4.5069,,
902,1.354e-04,4.4880,,
903,1.356e-04,4.4733,,
904,1.357e-04,4.4669,,
905,1.359e-04,4.4842,,
906,1.360e-04,4.4566,,
907,1.362e-04,4.5044,,
908,1.364e-04,4.4923,,
909,1.365e-04,4.4803,,
910,1.366e-04,4.4841,,
911,1.368e-04,4.4443,,
912,1.369e-04,4.4601,,
913,1.371e-04,4.4510,,
914,1.372e-04,4.4257,,
915,1.374e-04,4.4685,,
916,1.375e-04,4.4727,,
917,1.377e-04,4.4333,,
918,1.378e-04,4.4528,,
919,1.380e-04,4.4075,,
920,1.381e-04,4.4559,,
921,1.383e-04,4.4762,,
922,1.384e-04,4.4582,,
923,1.386e-04,4.4553,,
924,1.387e-04,4.4591,,
925,1.389e-04,4.4685,,
926,1.390e-04,4.4523,,
927,1.392e-04,4.4697,,
928,1.393e-04,4.4724,,
929,1.395e-04,4.4714,,
930,1.397e-04,4.5142,,
931,1.398e-04,4.4899,,
932,1.399e-04,4.4415,,
933,1.401e-04,4.4662,,
934,1.402e-04,4.4348,,
935,1.404e-04,4.4050,,
936,1.405e-04,4.4037,,
937,1.407e-04,4.4785,,
938,1.408e-04,4.4339,,
939,1.410e-04,4.4689,,
940,1.411e-04,4.4213,,
941,1.413e-04,4.4293,,
942,1.414e-04,4.4207,,
943,1.416e-04,4.4279,,
944,1.417e-04,4.4304,,
945,1.419e-04,4.4375,,
946,1.420e-04,4.4461,,
947,1.422e-04,4.4140,,
948,1.423e-04,4.3941,,
949,1.425e-04,4.3463,,
950,1.426e-04,4.4345,,
951,1.428e-04,4.4065,,
952,1.430e-04,4.3979,,
953,1.431e-04,4.4156,,
954,1.432e-04,4.3766,,
955,1.434e-04,4.4022,,
956,1.435e-04,4.4065,,
957,1.437e-04,4.3856,,
958,1.438e-04,4.4322,,
959,1.440e-04,4.4019,,
960,1.442e-04,4.3953,,
961,1.443e-04,4.3788,,
962,1.444e-04,4.4163,,
963,1.446e-04,4.4144,,
964,1.447e-04,4.3595,,
965,1.449e-04,4.3835,,
966,1.450e-04,4.3717,,
967,1.452e-04,4.4009,,
968,1.453e-04,4.3961,,
969,1.455e-04,4.3872,,
970,1.456e-04,4.4036,,
971,1.458e-04,4.3705,,
972,1.459e-04,4.3782,,
973,1.461e-04,4.4175,,
974,1.463e-04,4.3818,,
975,1.464e-04,4.3847,,
976,1.465e-04,4.3621,,
977,1.467e-04,4.4189,,
978,1.468e-04,4.3766,,
979,1.470e-04,4.3482,,
980,1.471e-04,4.3724,,
981,1.473e-04,4.3807,,
982,1.475e-04,4.3836,,
983,1.476e-04,4.3820,,
984,1.477e-04,4.3469,,
985,1.479e-04,4.4016,,
986,1.480e-04,4.3797,,
987,1.482e-04,4.4132,,
988,1.483e-04,4.3306,,
989,1.485e-04,4.3357,,
990,1.486e-04,4.3535,,
991,1.488e-04,4.3730,,
992,1.489e-04,4.3530,,
993,1.491e-04,4.3523,,
994,1.492e-04,4.3611,,
995,1.494e-04,4.3582,,
996,1.495e-04,4.3384,,
997,1.497e-04,4.3391,,
998,1.498e-04,4.3733,,
999,1.500e-04,4.3401,,
1000,1.501e-04,4.3526,4.10022748708725,
1001,1.503e-04,4.3198,,
1002,1.504e-04,4.3414,,
1003,1.506e-04,4.3437,,
1004,1.508e-04,4.3183,,
1005,1.509e-04,4.3430,,
1006,1.510e-04,4.3455,,
1007,1.512e-04,4.3299,,
1008,1.513e-04,4.3331,,
1009,1.515e-04,4.3188,,
1010,1.516e-04,4.3542,,
1011,1.518e-04,4.3258,,
1012,1.519e-04,4.3219,,
1013,1.521e-04,4.3305,,
1014,1.522e-04,4.2817,,
1015,1.524e-04,4.3155,,
1016,1.525e-04,4.3153,,
1017,1.527e-04,4.3114,,
1018,1.528e-04,4.3307,,
1019,1.530e-04,4.3533,,
1020,1.531e-04,4.3348,,
1021,1.533e-04,4.3191,,
1022,1.534e-04,4.2988,,
1023,1.536e-04,4.3467,,
1024,1.537e-04,4.3275,,
1025,1.539e-04,4.3010,,
1026,1.541e-04,4.3254,,
1027,1.542e-04,4.3100,,
1028,1.543e-04,4.2956,,
1029,1.545e-04,4.3016,,
1030,1.546e-04,4.3063,,
1031,1.548e-04,4.2884,,
1032,1.549e-04,4.2922,,
1033,1.551e-04,4.2995,,
1034,1.553e-04,4.3032,,
1035,1.554e-04,4.2738,,
1036,1.555e-04,4.3111,,
1037,1.557e-04,4.2588,,
1038,1.558e-04,4.3114,,
1039,1.560e-04,4.2681,,
1040,1.561e-04,4.2925,,
1041,1.563e-04,4.3029,,
1042,1.564e-04,4.2728,,
1043,1.566e-04,4.2632,,
1044,1.567e-04,4.2652,,
1045,1.569e-04,4.3300,,
1046,1.570e-04,4.3036,,
1047,1.572e-04,4.2965,,
1048,1.574e-04,4.2967,,
1049,1.575e-04,4.2932,,
1050,1.576e-04,4.2711,,
1051,1.578e-04,4.2885,,
1052,1.579e-04,4.3019,,
1053,1.581e-04,4.2626,,
1054,1.582e-04,4.3048,,
1055,1.584e-04,4.3158,,
1056,1.586e-04,4.2373,,
1057,1.587e-04,4.2816,,
1058,1.588e-04,4.2726,,
1059,1.590e-04,4.2703,,
1060,1.591e-04,4.2694,,
1061,1.593e-04,4.2709,,
1062,1.594e-04,4.2650,,
1063,1.596e-04,4.2874,,
1064,1.597e-04,4.2795,,
1065,1.599e-04,4.3007,,
1066,1.600e-04,4.2735,,
1067,1.602e-04,4.2641,,
1068,1.603e-04,4.2872,,
1069,1.605e-04,4.2913,,
1070,1.606e-04,4.2284,,
1071,1.608e-04,4.2627,,
1072,1.609e-04,4.2864,,
1073,1.611e-04,4.2640,,
1074,1.612e-04,4.2445,,
1075,1.614e-04,4.2800,,
1076,1.615e-04,4.2267,,
1077,1.617e-04,4.2945,,
1078,1.619e-04,4.2703,,
1079,1.620e-04,4.2422,,
1080,1.621e-04,4.2271,,
1081,1.623e-04,4.2521,,
1082,1.624e-04,4.2162,,
1083,1.626e-04,4.2616,,
1084,1.627e-04,4.2061,,
1085,1.629e-04,4.2287,,
1086,1.630e-04,4.2317,,
1087,1.632e-04,4.2740,,
1088,1.633e-04,4.2240,,
1089,1.635e-04,4.2253,,
1090,1.636e-04,4.2223,,
1091,1.638e-04,4.2462,,
1092,1.639e-04,4.2458,,
1093,1.641e-04,4.2429,,
1094,1.642e-04,4.2654,,
1095,1.644e-04,4.2171,,
1096,1.645e-04,4.2354,,
1097,1.647e-04,4.2217,,
1098,1.648e-04,4.1908,,
1099,1.650e-04,4.2196,,
1100,1.652e-04,4.2440,4.117030477523803,
1101,1.653e-04,4.2203,,
1102,1.654e-04,4.2181,,
1103,1.656e-04,4.2254,,
1104,1.657e-04,4.2175,,
1105,1.659e-04,4.1991,,
1106,1.660e-04,4.2116,,
1107,1.662e-04,4.1925,,
1108,1.664e-04,4.1947,,
1109,1.665e-04,4.2334,,
1110,1.666e-04,4.2451,,
1111,1.668e-04,4.2309,,
1112,1.669e-04,4.2326,,
1113,1.671e-04,4.2288,,
1114,1.672e-04,4.1871,,
1115,1.674e-04,4.1996,,
1116,1.675e-04,4.2095,,
1117,1.677e-04,4.2209,,
1118,1.678e-04,4.1661,,
1119,1.680e-04,4.2173,,
1120,1.681e-04,4.1681,,
1121,1.683e-04,4.2167,,
1122,1.685e-04,4.2145,,
1123,1.686e-04,4.2059,,
1124,1.687e-04,4.1906,,
1125,1.689e-04,4.2047,,
1126,1.690e-04,4.1719,,
1127,1.692e-04,4.2163,,
1128,1.693e-04,4.1957,,
1129,1.695e-04,4.1804,,
1130,1.697e-04,4.1876,,
1131,1.698e-04,4.1941,,
1132,1.699e-04,4.1699,,
1133,1.701e-04,4.1857,,
1134,1.702e-04,4.1706,,
1135,1.704e-04,4.1642,,
1136,1.705e-04,4.1467,,
1137,1.707e-04,4.1836,,
1138,1.708e-04,4.2023,,
1139,1.710e-04,4.1975,,
1140,1.711e-04,4.1851,,
1141,1.713e-04,4.1976,,
1142,1.714e-04,4.1984,,
1143,1.716e-04,4.1615,,
1144,1.717e-04,4.2283,,
1145,1.719e-04,4.1848,,
1146,1.720e-04,4.1818,,
1147,1.722e-04,4.1927,,
1148,1.723e-04,4.1676,,
1149,1.725e-04,4.2114,,
1150,1.726e-04,4.2111,,
1151,1.728e-04,4.1660,,
1152,1.730e-04,4.1804,,
1153,1.731e-04,4.2048,,
1154,1.732e-04,4.2170,,
1155,1.734e-04,4.1987,,
1156,1.735e-04,4.1708,,
1157,1.737e-04,4.2183,,
1158,1.738e-04,4.2172,,
1159,1.740e-04,4.2317,,
1160,1.741e-04,4.1946,,
1161,1.743e-04,4.2128,,
1162,1.744e-04,4.1861,,
1163,1.746e-04,4.1665,,
1164,1.747e-04,4.1930,,
1165,1.749e-04,4.1456,,
1166,1.750e-04,4.1828,,
1167,1.752e-04,4.1967,,
1168,1.753e-04,4.1301,,
1169,1.755e-04,4.1425,,
1170,1.756e-04,4.1301,,
1171,1.758e-04,4.1518,,
1172,1.759e-04,4.1445,,
1173,1.761e-04,4.1488,,
1174,1.763e-04,4.1468,,
1175,1.764e-04,4.1218,,
1176,1.765e-04,4.1512,,
1177,1.767e-04,4.1639,,
1178,1.768e-04,4.1326,,
1179,1.770e-04,4.1575,,
1180,1.771e-04,4.1564,,
1181,1.773e-04,4.1169,,
1182,1.775e-04,4.1282,,
1183,1.776e-04,4.1397,,
1184,1.777e-04,4.1237,,
1185,1.779e-04,4.1121,,
1186,1.780e-04,4.1261,,
1187,1.782e-04,4.1386,,
1188,1.783e-04,4.1828,,
1189,1.785e-04,4.1468,,
1190,1.786e-04,4.1104,,
1191,1.788e-04,4.1081,,
1192,1.789e-04,4.1538,,
1193,1.791e-04,4.1134,,
1194,1.792e-04,4.1401,,
1195,1.794e-04,4.1041,,
1196,1.796e-04,4.0764,,
1197,1.797e-04,4.1083,,
1198,1.798e-04,4.1318,,
1199,1.800e-04,4.1412,,
1200,1.801e-04,4.1423,4.16919618844986,
1201,1.803e-04,4.1342,,
1202,1.804e-04,4.1460,,
1203,1.806e-04,4.1765,,
1204,1.808e-04,4.1668,,
1205,1.809e-04,4.1759,,
1206,1.810e-04,4.1460,,
1207,1.812e-04,4.1396,,
1208,1.813e-04,4.1355,,
1209,1.815e-04,4.1301,,
1210,1.816e-04,4.1004,,
1211,1.818e-04,4.1455,,
1212,1.819e-04,4.1296,,
1213,1.821e-04,4.1444,,
1214,1.822e-04,4.1411,,
1215,1.824e-04,4.0996,,
1216,1.825e-04,4.1549,,
1217,1.827e-04,4.1320,,
1218,1.828e-04,4.1247,,
1219,1.830e-04,4.0971,,
1220,1.831e-04,4.1116,,
1221,1.833e-04,4.1310,,
1222,1.834e-04,4.1205,,
1223,1.836e-04,4.1572,,
1224,1.837e-04,4.1288,,
1225,1.839e-04,4.0904,,
1226,1.841e-04,4.1375,,
1227,1.842e-04,4.0991,,
1228,1.843e-04,4.0275,,
1229,1.845e-04,4.0990,,
1230,1.846e-04,4.1324,,
1231,1.848e-04,4.0961,,
1232,1.849e-04,4.0805,,
1233,1.851e-04,4.0882,,
1234,1.852e-04,4.1084,,
1235,1.854e-04,4.0751,,
1236,1.855e-04,4.1278,,
1237,1.857e-04,4.0719,,
1238,1.858e-04,4.1022,,
1239,1.860e-04,4.0867,,
1240,1.861e-04,4.0992,,
1241,1.863e-04,4.0926,,
1242,1.864e-04,4.1287,,
1243,1.866e-04,4.1175,,
1244,1.867e-04,4.1105,,
1245,1.869e-04,4.1164,,
1246,1.870e-04,4.1466,,
1247,1.872e-04,4.1044,,
1248,1.874e-04,4.1435,,
1249,1.875e-04,4.0723,,
1250,1.876e-04,4.0901,,
1251,1.878e-04,4.1323,,
1252,1.879e-04,4.1077,,
1253,1.881e-04,4.0890,,
1254,1.882e-04,4.0808,,
1255,1.884e-04,4.0951,,
1256,1.886e-04,4.0645,,
1257,1.887e-04,4.1091,,
1258,1.888e-04,4.0734,,
1259,1.890e-04,4.0979,,
1260,1.891e-04,4.0749,,
1261,1.893e-04,4.0803,,
1262,1.894e-04,4.0781,,
1263,1.896e-04,4.0565,,
1264,1.897e-04,4.0880,,
1265,1.899e-04,4.0675,,
1266,1.900e-04,4.0904,,
1267,1.902e-04,4.0504,,
1268,1.903e-04,4.0499,,
1269,1.905e-04,4.0526,,
1270,1.906e-04,4.0715,,
1271,1.908e-04,4.0779,,
1272,1.909e-04,4.0292,,
1273,1.911e-04,4.0246,,
1274,1.912e-04,4.0668,,
1275,1.914e-04,4.1047,,
1276,1.915e-04,4.1189,,
1277,1.917e-04,4.0459,,
1278,1.919e-04,4.1066,,
1279,1.920e-04,4.0857,,
1280,1.921e-04,4.0918,,
1281,1.923e-04,4.0377,,
1282,1.924e-04,4.0368,,
1283,1.926e-04,4.0960,,
1284,1.927e-04,4.0770,,
1285,1.929e-04,4.0823,,
1286,1.930e-04,4.0730,,
1287,1.932e-04,4.0826,,
1288,1.933e-04,4.0532,,
1289,1.935e-04,4.0754,,
1290,1.936e-04,4.0636,,
1291,1.938e-04,4.0352,,
1292,1.939e-04,4.0834,,
1293,1.941e-04,3.9869,,
1294,1.942e-04,4.0603,,
1295,1.944e-04,4.0271,,
1296,1.945e-04,4.0613,,
1297,1.947e-04,4.0574,,
1298,1.948e-04,4.0377,,
1299,1.950e-04,4.0589,,
1300,1.952e-04,4.0314,3.8966894268989565,
1301,1.953e-04,3.9841,,
1302,1.954e-04,4.0483,,
1303,1.956e-04,4.0368,,
1304,1.957e-04,4.0273,,
1305,1.959e-04,4.0547,,
1306,1.960e-04,4.0779,,
1307,1.962e-04,4.0227,,
1308,1.963e-04,4.0582,,
1309,1.965e-04,3.9993,,
1310,1.966e-04,4.0590,,
1311,1.968e-04,4.0598,,
1312,1.969e-04,4.0899,,
1313,1.971e-04,4.0474,,
1314,1.972e-04,4.0781,,
1315,1.974e-04,4.0320,,
1316,1.975e-04,4.0125,,
1317,1.977e-04,4.0445,,
1318,1.978e-04,4.0543,,
1319,1.980e-04,4.0509,,
1320,1.981e-04,4.0107,,
1321,1.983e-04,4.0219,,
1322,1.984e-04,4.0273,,
1323,1.986e-04,4.0156,,
1324,1.987e-04,4.0041,,
1325,1.989e-04,4.0405,,
1326,1.990e-04,4.0551,,
1327,1.992e-04,4.0682,,
1328,1.993e-04,4.0718,,
1329,1.995e-04,4.0202,,
1330,1.997e-04,4.0007,,
1331,1.998e-04,4.0163,,
1332,1.999e-04,4.0351,,
1333,2.001e-04,4.0380,,
1334,2.002e-04,4.0273,,
1335,2.004e-04,4.0492,,
1336,2.005e-04,4.0073,,
1337,2.007e-04,4.0037,,
1338,2.008e-04,4.0586,,
1339,2.010e-04,4.0347,,
1340,2.011e-04,4.0429,,
1341,2.013e-04,4.0066,,
1342,2.014e-04,4.0277,,
1343,2.016e-04,3.9935,,
1344,2.017e-04,4.0259,,
1345,2.019e-04,4.0010,,
1346,2.020e-04,4.0024,,
1347,2.022e-04,4.0153,,
1348,2.023e-04,4.0051,,
1349,2.025e-04,4.0386,,
1350,2.026e-04,4.0359,,
1351,2.028e-04,4.0172,,
1352,2.029e-04,4.0085,,
1353,2.031e-04,4.0203,,
1354,2.032e-04,4.0478,,
1355,2.034e-04,4.0327,,
1356,2.035e-04,4.0188,,
1357,2.037e-04,4.0126,,
1358,2.038e-04,3.9992,,
1359,2.040e-04,3.9973,,
1360,2.041e-04,4.0077,,
1361,2.043e-04,4.0258,,
1362,2.044e-04,3.9836,,
1363,2.046e-04,3.9888,,
1364,2.047e-04,4.0027,,
1365,2.049e-04,4.0276,,
1366,2.050e-04,3.9912,,
1367,2.052e-04,4.0285,,
1368,2.053e-04,4.0163,,
1369,2.055e-04,3.9835,,
1370,2.056e-04,3.9867,,
1371,2.058e-04,3.9666,,
1372,2.059e-04,4.0223,,
1373,2.061e-04,3.9998,,
1374,2.062e-04,3.9962,,
1375,2.064e-04,4.0219,,
1376,2.065e-04,3.9571,,
1377,2.067e-04,4.0057,,
1378,2.068e-04,3.9540,,
1379,2.070e-04,4.0159,,
1380,2.071e-04,3.9961,,
1381,2.073e-04,4.0222,,
1382,2.075e-04,4.0458,,
1383,2.076e-04,4.0429,,
1384,2.077e-04,4.0531,,
1385,2.079e-04,4.0164,,
1386,2.080e-04,4.0064,,
1387,2.082e-04,4.0578,,
1388,2.083e-04,4.0117,,
1389,2.085e-04,4.0814,,
1390,2.086e-04,4.0547,,
1391,2.088e-04,4.0286,,
1392,2.089e-04,4.0471,,
1393,2.091e-04,4.0106,,
1394,2.092e-04,4.0724,,
1395,2.094e-04,4.0560,,
1396,2.095e-04,4.0416,,
1397,2.097e-04,4.0304,,
1398,2.098e-04,4.0228,,
1399,2.100e-04,4.0812,,
1400,2.101e-04,4.0916,3.985624635219574,
1401,2.103e-04,4.0503,,
1402,2.104e-04,4.0417,,
1403,2.106e-04,4.0278,,
1404,2.107e-04,3.9992,,
1405,2.109e-04,4.0371,,
1406,2.110e-04,4.0369,,
1407,2.112e-04,4.0147,,
1408,2.113e-04,4.0499,,
1409,2.115e-04,4.0234,,
1410,2.116e-04,4.0505,,
1411,2.118e-04,4.0224,,
1412,2.119e-04,4.0514,,
1413,2.121e-04,4.0252,,
1414,2.122e-04,4.0154,,
1415,2.124e-04,4.0679,,
1416,2.125e-04,4.0388,,
1417,2.127e-04,4.0425,,
1418,2.128e-04,4.0408,,
1419,2.130e-04,4.0080,,
1420,2.131e-04,4.0608,,
1421,2.133e-04,4.0569,,
1422,2.134e-04,4.0060,,
1423,2.136e-04,3.9855,,
1424,2.137e-04,4.0241,,
1425,2.139e-04,3.9833,,
1426,2.140e-04,3.9762,,
1427,2.142e-04,4.0194,,
1428,2.143e-04,4.0253,,
1429,2.145e-04,3.9610,,
1430,2.146e-04,3.9813,,
1431,2.148e-04,3.9760,,
1432,2.149e-04,3.9988,,
1433,2.151e-04,4.0005,,
1434,2.152e-04,3.9579,,
1435,2.154e-04,4.0110,,
1436,2.155e-04,3.9956,,
1437,2.157e-04,3.9524,,
1438,2.158e-04,3.9801,,
1439,2.160e-04,3.9632,,
1440,2.161e-04,3.9856,,
1441,2.163e-04,3.9216,,
1442,2.164e-04,3.9388,,
1443,2.166e-04,3.9335,,
1444,2.167e-04,3.9765,,
1445,2.169e-04,3.9375,,
1446,2.170e-04,3.9694,,
1447,2.172e-04,3.9543,,
1448,2.173e-04,3.9811,,
1449,2.175e-04,3.9777,,
1450,2.176e-04,3.9629,,
1451,2.178e-04,3.9232,,
1452,2.179e-04,3.9464,,
1453,2.181e-04,3.9689,,
1454,2.182e-04,3.9467,,
1455,2.184e-04,3.9470,,
1456,2.185e-04,3.9849,,
1457,2.187e-04,3.9453,,
1458,2.188e-04,3.9216,,
1459,2.190e-04,3.9551,,
1460,2.191e-04,3.9169,,
1461,2.193e-04,3.9460,,
1462,2.194e-04,3.9582,,
1463,2.196e-04,3.9598,,
1464,2.197e-04,3.9634,,
1465,2.199e-04,3.9898,,
1466,2.200e-04,3.9754,,
1467,2.202e-04,3.9487,,
1468,2.203e-04,3.9339,,
1469,2.205e-04,3.9214,,
1470,2.206e-04,3.9629,,
1471,2.208e-04,3.9524,,
1472,2.209e-04,3.9151,,
1473,2.211e-04,3.9628,,
1474,2.212e-04,3.9480,,
1475,2.214e-04,3.9524,,
1476,2.215e-04,3.9231,,
1477,2.217e-04,3.9351,,
1478,2.218e-04,3.9479,,
1479,2.220e-04,3.9819,,
1480,2.221e-04,3.9734,,
1481,2.223e-04,3.9226,,
1482,2.224e-04,3.9744,,
1483,2.226e-04,3.9402,,
1484,2.227e-04,3.9511,,
1485,2.229e-04,3.9440,,
1486,2.230e-04,3.9294,,
1487,2.232e-04,3.9483,,
1488,2.233e-04,3.9417,,
1489,2.235e-04,3.9871,,
1490,2.236e-04,3.9242,,
1491,2.238e-04,3.9518,,
1492,2.239e-04,3.9316,,
1493,2.241e-04,3.9793,,
1494,2.242e-04,3.9163,,
1495,2.244e-04,3.9367,,
1496,2.245e-04,3.9382,,
1497,2.247e-04,3.9932,,
1498,2.248e-04,3.9050,,
1499,2.250e-04,3.9241,,
1500,2.251e-04,3.9337,3.8685606718063354,
1501,2.253e-04,3.9468,,
1502,2.254e-04,3.9069,,
1503,2.256e-04,3.9312,,
1504,2.257e-04,3.9219,,
1505,2.259e-04,3.9534,,
1506,2.260e-04,3.9057,,
1507,2.262e-04,3.9322,,
1508,2.263e-04,3.9475,,
1509,2.265e-04,3.9387,,
1510,2.266e-04,3.9538,,
1511,2.268e-04,3.9260,,
1512,2.269e-04,3.9614,,
1513,2.271e-04,3.9816,,
1514,2.272e-04,3.9465,,
1515,2.274e-04,3.9140,,
1516,2.275e-04,3.9545,,
1517,2.277e-04,3.9371,,
1518,2.278e-04,3.9353,,
1519,2.280e-04,3.9356,,
1520,2.281e-04,3.9541,,
1521,2.283e-04,3.9220,,
1522,2.284e-04,3.9821,,
1523,2.286e-04,3.9577,,
1524,2.287e-04,3.9276,,
1525,2.289e-04,3.8934,,
1526,2.290e-04,3.9213,,
1527,2.292e-04,3.9390,,
1528,2.293e-04,3.9030,,
1529,2.295e-04,3.9028,,
1530,2.296e-04,3.9118,,
1531,2.298e-04,3.9961,,
1532,2.299e-04,3.9125,,
1533,2.301e-04,3.9019,,
1534,2.302e-04,3.9196,,
1535,2.304e-04,3.8943,,
1536,2.305e-04,3.9506,,
1537,2.307e-04,3.9340,,
1538,2.308e-04,3.8867,,
1539,2.310e-04,3.8892,,
1540,2.311e-04,3.9058,,
1541,2.313e-04,3.9124,,
1542,2.314e-04,3.8991,,
1543,2.316e-04,3.8730,,
1544,2.317e-04,3.9006,,
1545,2.319e-04,3.9223,,
1546,2.320e-04,3.9232,,
1547,2.322e-04,3.9281,,
1548,2.323e-04,3.8893,,
1549,2.325e-04,3.8902,,
1550,2.326e-04,3.9389,,
1551,2.328e-04,3.9493,,
1552,2.329e-04,3.9554,,
1553,2.331e-04,3.9602,,
1554,2.332e-04,3.9182,,
1555,2.334e-04,3.9500,,
1556,2.335e-04,3.9599,,
1557,2.337e-04,3.9494,,
1558,2.338e-04,3.9168,,
1559,2.340e-04,3.8961,,
1560,2.341e-04,3.9129,,
1561,2.343e-04,3.9675,,
1562,2.344e-04,3.9531,,
1563,2.346e-04,3.8473,,
1564,2.347e-04,3.8882,,
1565,2.349e-04,3.8744,,
1566,2.350e-04,3.8957,,
1567,2.352e-04,3.8924,,
1568,2.353e-04,3.9113,,
1569,2.355e-04,3.9187,,
1570,2.356e-04,3.8821,,
1571,2.358e-04,3.8866,,
1572,2.359e-04,3.8782,,
1573,2.361e-04,3.9068,,
1574,2.362e-04,3.9193,,
1575,2.364e-04,3.8825,,
1576,2.365e-04,3.9266,,
1577,2.367e-04,3.9078,,
1578,2.368e-04,3.8532,,
1579,2.370e-04,3.8755,,
1580,2.371e-04,3.8896,,
1581,2.373e-04,3.8640,,
1582,2.374e-04,3.8753,,
1583,2.376e-04,3.8753,,
1584,2.377e-04,3.9119,,
1585,2.379e-04,3.8530,,
1586,2.380e-04,3.8802,,
1587,2.382e-04,3.9040,,
1588,2.383e-04,3.8495,,
1589,2.385e-04,3.8780,,
1590,2.386e-04,3.8924,,
1591,2.388e-04,3.8878,,
1592,2.389e-04,3.8669,,
1593,2.391e-04,3.8652,,
1594,2.392e-04,3.8563,,
1595,2.394e-04,3.9005,,
1596,2.395e-04,3.8505,,
1597,2.397e-04,3.9041,,
1598,2.398e-04,3.8578,,
1599,2.400e-04,3.8791,,
1600,2.401e-04,3.8792,3.7742803931236266,
1601,2.403e-04,3.8835,,
1602,2.404e-04,3.9096,,
1603,2.406e-04,3.8810,,
1604,2.407e-04,3.8690,,
1605,2.409e-04,3.8937,,
1606,2.410e-04,3.9218,,
1607,2.412e-04,3.8980,,
1608,2.413e-04,3.8587,,
1609,2.415e-04,3.8532,,
1610,2.416e-04,3.9214,,
1611,2.418e-04,3.8851,,
1612,2.419e-04,3.8718,,
1613,2.421e-04,3.8905,,
1614,2.422e-04,3.8807,,
1615,2.424e-04,3.8583,,
1616,2.425e-04,3.8808,,
1617,2.427e-04,3.8765,,
1618,2.428e-04,3.8493,,
1619,2.430e-04,3.8920,,
1620,2.431e-04,3.8789,,
1621,2.433e-04,3.8855,,
1622,2.434e-04,3.9191,,
1623,2.436e-04,3.8541,,
1624,2.437e-04,3.8390,,
1625,2.439e-04,3.8654,,
1626,2.440e-04,3.8920,,
1627,2.442e-04,3.8529,,
1628,2.444e-04,3.8674,,
1629,2.445e-04,3.8686,,
1630,2.446e-04,3.8767,,
1631,2.448e-04,3.8700,,
1632,2.449e-04,3.8589,,
1633,2.451e-04,3.8809,,
1634,2.452e-04,3.8701,,
1635,2.454e-04,3.8754,,
1636,2.455e-04,3.8629,,
1637,2.457e-04,3.8744,,
1638,2.458e-04,3.8461,,
1639,2.460e-04,3.9070,,
1640,2.461e-04,3.8976,,
1641,2.463e-04,3.8853,,
1642,2.465e-04,3.8573,,
1643,2.466e-04,3.8794,,
1644,2.467e-04,3.8561,,
1645,2.469e-04,3.8500,,
1646,2.471e-04,3.8968,,
1647,2.472e-04,3.8572,,
1648,2.473e-04,3.8415,,
1649,2.475e-04,3.8627,,
1650,2.476e-04,3.8735,,
1651,2.478e-04,3.8192,,
1652,2.479e-04,3.8385,,
1653,2.481e-04,3.8353,,
1654,2.482e-04,3.8798,,
1655,2.484e-04,3.8311,,
1656,2.485e-04,3.8782,,
1657,2.487e-04,3.8564,,
1658,2.489e-04,3.8764,,
1659,2.490e-04,3.8679,,
1660,2.491e-04,3.9089,,
1661,2.493e-04,3.8595,,
1662,2.494e-04,3.8721,,
1663,2.496e-04,3.8402,,
1664,2.497e-04,3.8046,,
1665,2.499e-04,3.8527,,
1666,2.500e-04,3.8324,,
1667,2.502e-04,3.8182,,
1668,2.503e-04,3.8510,,
1669,2.505e-04,3.8564,,
1670,2.506e-04,3.8723,,
1671,2.508e-04,3.8466,,
1672,2.509e-04,3.8020,,
1673,2.511e-04,3.8382,,
1674,2.512e-04,3.8380,,
1675,2.514e-04,3.8210,,
1676,2.516e-04,3.7957,,
1677,2.517e-04,3.8255,,
1678,2.518e-04,3.8502,,
1679,2.520e-04,3.8252,,
1680,2.521e-04,3.8447,,
1681,2.523e-04,3.8255,,
1682,2.524e-04,3.8767,,
1683,2.526e-04,3.8962,,
1684,2.527e-04,3.8034,,
1685,2.529e-04,3.8027,,
1686,2.530e-04,3.8565,,
1687,2.532e-04,3.8687,,
1688,2.533e-04,3.8528,,
1689,2.535e-04,3.8242,,
1690,2.537e-04,3.8045,,
